"","name","recordnum","date","hour","value","hour_numeric","am_pm","hour_corrected"
"2592","wheatsheaf","174420","2024-10-11","PM11",1,11,"PM","23"
"2593","wheatsheaf","174420","2024-10-12","AM12",0,12,"AM","0"
"2594","wheatsheaf","174420","2024-10-12","AM1",0,1,"AM","1"
"2595","wheatsheaf","174420","2024-10-12","AM2",0,2,"AM","2"
"2596","wheatsheaf","174420","2024-10-12","AM3",0,3,"AM","3"
"2597","wheatsheaf","174420","2024-10-12","AM4",0,4,"AM","4"
"2598","wheatsheaf","174420","2024-10-12","AM5",0,5,"AM","5"
"2599","wheatsheaf","174420","2024-10-12","AM6",0,6,"AM","6"
"2600","wheatsheaf","174420","2024-10-12","AM7",0,7,"AM","7"
"2601","wheatsheaf","174420","2024-10-12","AM8",3,8,"AM","8"
"2602","wheatsheaf","174420","2024-10-12","AM9",1,9,"AM","9"
"2603","wheatsheaf","174420","2024-10-12","AM10",1,10,"AM","10"
"2604","wheatsheaf","174420","2024-10-12","AM11",1,11,"AM","11"
"2605","wheatsheaf","174420","2024-10-12","PM12",4,12,"PM","24"
"2606","wheatsheaf","174420","2024-10-12","PM1",7,1,"PM","13"
"2607","wheatsheaf","174420","2024-10-12","PM2",1,2,"PM","14"
"2608","wheatsheaf","174420","2024-10-12","PM3",2,3,"PM","15"
"2609","wheatsheaf","174420","2024-10-12","PM4",0,4,"PM","16"
"2610","wheatsheaf","174420","2024-10-12","PM5",1,5,"PM","17"
"2611","wheatsheaf","174420","2024-10-12","PM6",1,6,"PM","18"
"2612","wheatsheaf","174420","2024-10-12","PM7",1,7,"PM","19"
"2613","wheatsheaf","174420","2024-10-12","PM8",0,8,"PM","20"
"2614","wheatsheaf","174420","2024-10-12","PM9",0,9,"PM","21"
"2615","wheatsheaf","174420","2024-10-12","PM10",0,10,"PM","22"
"2616","wheatsheaf","174420","2024-10-12","PM11",0,11,"PM","23"
"2617","wheatsheaf","174420","2024-10-13","AM12",0,12,"AM","0"
"2618","wheatsheaf","174420","2024-10-13","AM1",0,1,"AM","1"
"2619","wheatsheaf","174420","2024-10-13","AM2",1,2,"AM","2"
"2620","wheatsheaf","174420","2024-10-13","AM3",0,3,"AM","3"
"2621","wheatsheaf","174420","2024-10-13","AM4",0,4,"AM","4"
"2622","wheatsheaf","174420","2024-10-13","AM5",0,5,"AM","5"
"2623","wheatsheaf","174420","2024-10-13","AM6",0,6,"AM","6"
"2624","wheatsheaf","174420","2024-10-13","AM7",0,7,"AM","7"
"2625","wheatsheaf","174420","2024-10-13","AM8",1,8,"AM","8"
"2626","wheatsheaf","174420","2024-10-13","AM9",1,9,"AM","9"
"2627","wheatsheaf","174420","2024-10-13","AM10",0,10,"AM","10"
"2628","wheatsheaf","174420","2024-10-13","AM11",1,11,"AM","11"
"2629","wheatsheaf","174420","2024-10-13","PM12",0,12,"PM","24"
"2630","wheatsheaf","174420","2024-10-13","PM1",1,1,"PM","13"
"2631","wheatsheaf","174420","2024-10-13","PM2",0,2,"PM","14"
"2632","wheatsheaf","174420","2024-10-13","PM3",0,3,"PM","15"
"2633","wheatsheaf","174420","2024-10-13","PM4",0,4,"PM","16"
"2634","wheatsheaf","174420","2024-10-13","PM5",1,5,"PM","17"
"2635","wheatsheaf","174420","2024-10-13","PM6",0,6,"PM","18"
"2636","wheatsheaf","174420","2024-10-13","PM7",0,7,"PM","19"
"2637","wheatsheaf","174420","2024-10-13","PM8",0,8,"PM","20"
"2638","wheatsheaf","174420","2024-10-13","PM9",0,9,"PM","21"
"2639","wheatsheaf","174420","2024-10-13","PM10",0,10,"PM","22"
"2640","wheatsheaf","174420","2024-10-13","PM11",0,11,"PM","23"
"2641","wheatsheaf","174420","2024-10-15","AM12",0,12,"AM","0"
"2642","wheatsheaf","174420","2024-10-15","AM1",0,1,"AM","1"
"2643","wheatsheaf","174420","2024-10-15","AM2",0,2,"AM","2"
"2644","wheatsheaf","174420","2024-10-15","AM3",0,3,"AM","3"
"2645","wheatsheaf","174420","2024-10-15","AM4",0,4,"AM","4"
"2646","wheatsheaf","174420","2024-10-15","AM5",0,5,"AM","5"
"2647","wheatsheaf","174420","2024-10-15","AM6",0,6,"AM","6"
"2648","wheatsheaf","174420","2024-10-15","AM7",0,7,"AM","7"
"2649","wheatsheaf","174420","2024-10-15","AM8",0,8,"AM","8"
"2650","wheatsheaf","174420","2024-10-15","AM9",0,9,"AM","9"
"2651","wheatsheaf","174420","2024-10-15","AM10",0,10,"AM","10"
"2652","wheatsheaf","174420","2024-10-15","AM11",0,11,"AM","11"
"2653","wheatsheaf","174420","2024-10-15","PM12",2,12,"PM","24"
"2654","wheatsheaf","174420","2024-10-15","PM1",2,1,"PM","13"
"2655","wheatsheaf","174420","2024-10-15","PM2",1,2,"PM","14"
"2656","wheatsheaf","174420","2024-10-15","PM3",0,3,"PM","15"
"2657","wheatsheaf","174420","2024-10-15","PM4",1,4,"PM","16"
"2658","wheatsheaf","174420","2024-10-15","PM5",0,5,"PM","17"
"2659","wheatsheaf","174420","2024-10-15","PM6",1,6,"PM","18"
"2660","wheatsheaf","174420","2024-10-15","PM7",2,7,"PM","19"
"2661","wheatsheaf","174420","2024-10-15","PM8",0,8,"PM","20"
"2662","wheatsheaf","174420","2024-10-15","PM9",0,9,"PM","21"
"2663","wheatsheaf","174420","2024-10-15","PM10",1,10,"PM","22"
"2664","wheatsheaf","174420","2024-10-15","PM11",1,11,"PM","23"
"2665","wheatsheaf","174420","2024-10-16","AM12",0,12,"AM","0"
"2666","wheatsheaf","174420","2024-10-16","AM1",0,1,"AM","1"
"2667","wheatsheaf","174420","2024-10-16","AM2",0,2,"AM","2"
"2668","wheatsheaf","174420","2024-10-16","AM3",0,3,"AM","3"
"2669","wheatsheaf","174420","2024-10-16","AM4",0,4,"AM","4"
"2670","wheatsheaf","174420","2024-10-16","AM5",0,5,"AM","5"
"2671","wheatsheaf","174420","2024-10-16","AM6",0,6,"AM","6"
"2672","wheatsheaf","174420","2024-10-16","AM7",2,7,"AM","7"
"2673","wheatsheaf","174420","2024-10-16","AM8",0,8,"AM","8"
"2674","wheatsheaf","174420","2024-10-16","AM9",0,9,"AM","9"
"2675","wheatsheaf","174420","2024-10-16","AM10",1,10,"AM","10"
"2676","wheatsheaf","174420","2024-10-16","AM11",4,11,"AM","11"
"2677","wheatsheaf","174420","2024-10-16","PM12",3,12,"PM","24"
"2678","wheatsheaf","174420","2024-10-16","PM1",1,1,"PM","13"
"2679","wheatsheaf","174420","2024-10-16","PM2",2,2,"PM","14"
"2680","wheatsheaf","174420","2024-10-16","PM3",0,3,"PM","15"
"2681","wheatsheaf","174420","2024-10-16","PM4",0,4,"PM","16"
"2682","wheatsheaf","174420","2024-10-16","PM5",3,5,"PM","17"
"2683","wheatsheaf","174420","2024-10-16","PM6",1,6,"PM","18"
"2684","wheatsheaf","174420","2024-10-16","PM7",0,7,"PM","19"
"2685","wheatsheaf","174420","2024-10-16","PM8",1,8,"PM","20"
"2686","wheatsheaf","174420","2024-10-16","PM9",0,9,"PM","21"
"2687","wheatsheaf","174420","2024-10-16","PM10",0,10,"PM","22"
"2688","wheatsheaf","174420","2024-10-16","PM11",0,11,"PM","23"
"2689","dawson","174421","2024-10-10","AM12",1,12,"AM","0"
"2690","dawson","174421","2024-10-10","AM1",0,1,"AM","1"
"2691","dawson","174421","2024-10-10","AM2",0,2,"AM","2"
"2692","dawson","174421","2024-10-10","AM3",1,3,"AM","3"
"2693","dawson","174421","2024-10-10","AM4",0,4,"AM","4"
"2694","dawson","174421","2024-10-10","AM5",3,5,"AM","5"
"2695","dawson","174421","2024-10-10","AM6",11,6,"AM","6"
"2696","dawson","174421","2024-10-10","AM7",10,7,"AM","7"
"2697","dawson","174421","2024-10-10","AM8",18,8,"AM","8"
"2698","dawson","174421","2024-10-10","AM9",7,9,"AM","9"
"2699","dawson","174421","2024-10-10","AM10",11,10,"AM","10"
"2700","dawson","174421","2024-10-10","AM11",15,11,"AM","11"
"2701","dawson","174421","2024-10-10","PM12",15,12,"PM","24"
"2702","dawson","174421","2024-10-10","PM1",17,1,"PM","13"
"2703","dawson","174421","2024-10-10","PM2",11,2,"PM","14"
"2704","dawson","174421","2024-10-10","PM3",14,3,"PM","15"
"2705","dawson","174421","2024-10-10","PM4",23,4,"PM","16"
"2706","dawson","174421","2024-10-10","PM5",36,5,"PM","17"
"2707","dawson","174421","2024-10-10","PM6",53,6,"PM","18"
"2708","dawson","174421","2024-10-10","PM7",31,7,"PM","19"
"2709","dawson","174421","2024-10-10","PM8",24,8,"PM","20"
"2710","dawson","174421","2024-10-10","PM9",14,9,"PM","21"
"2711","dawson","174421","2024-10-10","PM10",41,10,"PM","22"
"2712","dawson","174421","2024-10-10","PM11",11,11,"PM","23"
"2713","dawson","174421","2024-10-11","AM12",19,12,"AM","0"
"2714","dawson","174421","2024-10-11","AM1",10,1,"AM","1"
"2715","dawson","174421","2024-10-11","AM2",1,2,"AM","2"
"2716","dawson","174421","2024-10-11","AM3",0,3,"AM","3"
"2717","dawson","174421","2024-10-11","AM4",0,4,"AM","4"
"2718","dawson","174421","2024-10-11","AM5",0,5,"AM","5"
"2719","dawson","174421","2024-10-11","AM6",3,6,"AM","6"
"2720","dawson","174421","2024-10-11","AM7",13,7,"AM","7"
"2721","dawson","174421","2024-10-11","AM8",15,8,"AM","8"
"2722","dawson","174421","2024-10-11","AM9",10,9,"AM","9"
"2723","dawson","174421","2024-10-11","AM10",10,10,"AM","10"
"2724","dawson","174421","2024-10-11","AM11",8,11,"AM","11"
"2725","dawson","174421","2024-10-11","PM12",19,12,"PM","24"
"2726","dawson","174421","2024-10-11","PM1",17,1,"PM","13"
"2727","dawson","174421","2024-10-11","PM2",16,2,"PM","14"
"2728","dawson","174421","2024-10-11","PM3",25,3,"PM","15"
"2729","dawson","174421","2024-10-11","PM4",46,4,"PM","16"
"2730","dawson","174421","2024-10-11","PM5",52,5,"PM","17"
"2731","dawson","174421","2024-10-11","PM6",63,6,"PM","18"
"2732","dawson","174421","2024-10-11","PM7",43,7,"PM","19"
"2733","dawson","174421","2024-10-11","PM8",44,8,"PM","20"
"2734","dawson","174421","2024-10-11","PM9",26,9,"PM","21"
"2735","dawson","174421","2024-10-11","PM10",43,10,"PM","22"
"2736","dawson","174421","2024-10-11","PM11",37,11,"PM","23"
"2737","dawson","174421","2024-10-12","AM12",28,12,"AM","0"
"2738","dawson","174421","2024-10-12","AM1",8,1,"AM","1"
"2739","dawson","174421","2024-10-12","AM2",8,2,"AM","2"
"2740","dawson","174421","2024-10-12","AM3",0,3,"AM","3"
"2741","dawson","174421","2024-10-12","AM4",0,4,"AM","4"
"2742","dawson","174421","2024-10-12","AM5",2,5,"AM","5"
"2743","dawson","174421","2024-10-12","AM6",1,6,"AM","6"
"2744","dawson","174421","2024-10-12","AM7",7,7,"AM","7"
"2745","dawson","174421","2024-10-12","AM8",17,8,"AM","8"
"2746","dawson","174421","2024-10-12","AM9",28,9,"AM","9"
"2747","dawson","174421","2024-10-12","AM10",20,10,"AM","10"
"2748","dawson","174421","2024-10-12","AM11",29,11,"AM","11"
"2749","dawson","174421","2024-10-12","PM12",36,12,"PM","24"
"2750","dawson","174421","2024-10-12","PM1",21,1,"PM","13"
"2751","dawson","174421","2024-10-12","PM2",35,2,"PM","14"
"2752","dawson","174421","2024-10-12","PM3",41,3,"PM","15"
"2753","dawson","174421","2024-10-12","PM4",50,4,"PM","16"
"2754","dawson","174421","2024-10-12","PM5",33,5,"PM","17"
"2755","dawson","174421","2024-10-12","PM6",30,6,"PM","18"
"2756","dawson","174421","2024-10-12","PM7",38,7,"PM","19"
"2757","dawson","174421","2024-10-12","PM8",33,8,"PM","20"
"2758","dawson","174421","2024-10-12","PM9",30,9,"PM","21"
"2759","dawson","174421","2024-10-12","PM10",85,10,"PM","22"
"2760","dawson","174421","2024-10-12","PM11",104,11,"PM","23"
"2761","dawson","174421","2024-10-13","AM12",26,12,"AM","0"
"2762","dawson","174421","2024-10-13","AM1",20,1,"AM","1"
"2763","dawson","174421","2024-10-13","AM2",7,2,"AM","2"
"2764","dawson","174421","2024-10-13","AM3",1,3,"AM","3"
"2765","dawson","174421","2024-10-13","AM4",3,4,"AM","4"
"2766","dawson","174421","2024-10-13","AM5",2,5,"AM","5"
"2767","dawson","174421","2024-10-13","AM6",0,6,"AM","6"
"2768","dawson","174421","2024-10-13","AM7",5,7,"AM","7"
"2769","dawson","174421","2024-10-13","AM8",21,8,"AM","8"
"2770","dawson","174421","2024-10-13","AM9",18,9,"AM","9"
"2771","dawson","174421","2024-10-13","AM10",30,10,"AM","10"
"2772","dawson","174421","2024-10-13","AM11",27,11,"AM","11"
"2773","dawson","174421","2024-10-13","PM12",28,12,"PM","24"
"2774","dawson","174421","2024-10-13","PM1",22,1,"PM","13"
"2775","dawson","174421","2024-10-13","PM2",20,2,"PM","14"
"2776","dawson","174421","2024-10-13","PM3",33,3,"PM","15"
"2777","dawson","174421","2024-10-13","PM4",25,4,"PM","16"
"2778","dawson","174421","2024-10-13","PM5",33,5,"PM","17"
"2779","dawson","174421","2024-10-13","PM6",43,6,"PM","18"
"2780","dawson","174421","2024-10-13","PM7",37,7,"PM","19"
"2781","dawson","174421","2024-10-13","PM8",21,8,"PM","20"
"2782","dawson","174421","2024-10-13","PM9",14,9,"PM","21"
"2783","dawson","174421","2024-10-13","PM10",5,10,"PM","22"
"2784","dawson","174421","2024-10-13","PM11",4,11,"PM","23"
"2785","dawson","174421","2024-10-15","AM12",5,12,"AM","0"
"2786","dawson","174421","2024-10-15","AM1",0,1,"AM","1"
"2787","dawson","174421","2024-10-15","AM2",0,2,"AM","2"
"2788","dawson","174421","2024-10-15","AM3",0,3,"AM","3"
"2789","dawson","174421","2024-10-15","AM4",0,4,"AM","4"
"2790","dawson","174421","2024-10-15","AM5",4,5,"AM","5"
"2791","dawson","174421","2024-10-15","AM6",3,6,"AM","6"
"2792","dawson","174421","2024-10-15","AM7",8,7,"AM","7"
"2793","dawson","174421","2024-10-15","AM8",9,8,"AM","8"
"2794","dawson","174421","2024-10-15","AM9",6,9,"AM","9"
"2795","dawson","174421","2024-10-15","AM10",10,10,"AM","10"
"2796","dawson","174421","2024-10-15","AM11",10,11,"AM","11"
"2797","dawson","174421","2024-10-15","PM12",9,12,"PM","24"
"2798","dawson","174421","2024-10-15","PM1",10,1,"PM","13"
"2799","dawson","174421","2024-10-15","PM2",11,2,"PM","14"
"2800","dawson","174421","2024-10-15","PM3",12,3,"PM","15"
"2801","dawson","174421","2024-10-15","PM4",22,4,"PM","16"
"2802","dawson","174421","2024-10-15","PM5",36,5,"PM","17"
"2803","dawson","174421","2024-10-15","PM6",29,6,"PM","18"
"2804","dawson","174421","2024-10-15","PM7",24,7,"PM","19"
"2805","dawson","174421","2024-10-15","PM8",16,8,"PM","20"
"2806","dawson","174421","2024-10-15","PM9",12,9,"PM","21"
"2807","dawson","174421","2024-10-15","PM10",4,10,"PM","22"
"2808","dawson","174421","2024-10-15","PM11",2,11,"PM","23"
"2809","dawson","174421","2024-10-16","AM12",2,12,"AM","0"
"2810","dawson","174421","2024-10-16","AM1",0,1,"AM","1"
"2811","dawson","174421","2024-10-16","AM2",0,2,"AM","2"
"2812","dawson","174421","2024-10-16","AM3",0,3,"AM","3"
"2813","dawson","174421","2024-10-16","AM4",1,4,"AM","4"
"2814","dawson","174421","2024-10-16","AM5",1,5,"AM","5"
"2815","dawson","174421","2024-10-16","AM6",8,6,"AM","6"
"2816","dawson","174421","2024-10-16","AM7",8,7,"AM","7"
"2817","dawson","174421","2024-10-16","AM8",9,8,"AM","8"
"2818","dawson","174421","2024-10-16","AM9",7,9,"AM","9"
"2819","dawson","174421","2024-10-16","AM10",5,10,"AM","10"
"2820","dawson","174421","2024-10-16","AM11",14,11,"AM","11"
"2821","dawson","174421","2024-10-16","PM12",9,12,"PM","24"
"2822","dawson","174421","2024-10-16","PM1",9,1,"PM","13"
"2823","dawson","174421","2024-10-16","PM2",10,2,"PM","14"
"2824","dawson","174421","2024-10-16","PM3",13,3,"PM","15"
"2825","dawson","174421","2024-10-16","PM4",36,4,"PM","16"
"2826","dawson","174421","2024-10-16","PM5",42,5,"PM","17"
"2827","dawson","174421","2024-10-16","PM6",41,6,"PM","18"
"2828","dawson","174421","2024-10-16","PM7",29,7,"PM","19"
"2829","dawson","174421","2024-10-16","PM8",13,8,"PM","20"
"2830","dawson","174421","2024-10-16","PM9",13,9,"PM","21"
"2831","dawson","174421","2024-10-16","PM10",6,10,"PM","22"
"2832","dawson","174421","2024-10-16","PM11",1,11,"PM","23"
"2833","dawson","174422","2024-10-10","AM12",0,12,"AM","0"
"2834","dawson","174422","2024-10-10","AM1",0,1,"AM","1"
"2835","dawson","174422","2024-10-10","AM2",0,2,"AM","2"
"2836","dawson","174422","2024-10-10","AM3",0,3,"AM","3"
"2837","dawson","174422","2024-10-10","AM4",1,4,"AM","4"
"2838","dawson","174422","2024-10-10","AM5",0,5,"AM","5"
"2839","dawson","174422","2024-10-10","AM6",0,6,"AM","6"
"2840","dawson","174422","2024-10-10","AM7",1,7,"AM","7"
"2841","dawson","174422","2024-10-10","AM8",0,8,"AM","8"
"2842","dawson","174422","2024-10-10","AM9",6,9,"AM","9"
"2843","dawson","174422","2024-10-10","AM10",8,10,"AM","10"
"2844","dawson","174422","2024-10-10","AM11",5,11,"AM","11"
"2845","dawson","174422","2024-10-10","PM12",3,12,"PM","24"
"2846","dawson","174422","2024-10-10","PM1",1,1,"PM","13"
"2847","dawson","174422","2024-10-10","PM2",5,2,"PM","14"
"2848","dawson","174422","2024-10-10","PM3",3,3,"PM","15"
"2849","dawson","174422","2024-10-10","PM4",6,4,"PM","16"
"2850","dawson","174422","2024-10-10","PM5",14,5,"PM","17"
"2851","dawson","174422","2024-10-10","PM6",9,6,"PM","18"
"2852","dawson","174422","2024-10-10","PM7",3,7,"PM","19"
"2853","dawson","174422","2024-10-10","PM8",1,8,"PM","20"
"2854","dawson","174422","2024-10-10","PM9",1,9,"PM","21"
"2855","dawson","174422","2024-10-10","PM10",2,10,"PM","22"
"2856","dawson","174422","2024-10-10","PM11",0,11,"PM","23"
"2857","dawson","174422","2024-10-11","AM12",0,12,"AM","0"
"2858","dawson","174422","2024-10-11","AM1",0,1,"AM","1"
"2859","dawson","174422","2024-10-11","AM2",0,2,"AM","2"
"2860","dawson","174422","2024-10-11","AM3",0,3,"AM","3"
"2861","dawson","174422","2024-10-11","AM4",0,4,"AM","4"
"2862","dawson","174422","2024-10-11","AM5",0,5,"AM","5"
"2863","dawson","174422","2024-10-11","AM6",0,6,"AM","6"
"2864","dawson","174422","2024-10-11","AM7",1,7,"AM","7"
"2865","dawson","174422","2024-10-11","AM8",2,8,"AM","8"
"2866","dawson","174422","2024-10-11","AM9",2,9,"AM","9"
"2867","dawson","174422","2024-10-11","AM10",5,10,"AM","10"
"2868","dawson","174422","2024-10-11","AM11",1,11,"AM","11"
"2869","dawson","174422","2024-10-11","PM12",3,12,"PM","24"
"2870","dawson","174422","2024-10-11","PM1",4,1,"PM","13"
"2871","dawson","174422","2024-10-11","PM2",6,2,"PM","14"
"2872","dawson","174422","2024-10-11","PM3",4,3,"PM","15"
"2873","dawson","174422","2024-10-11","PM4",11,4,"PM","16"
"2874","dawson","174422","2024-10-11","PM5",11,5,"PM","17"
"2875","dawson","174422","2024-10-11","PM6",9,6,"PM","18"
"2876","dawson","174422","2024-10-11","PM7",4,7,"PM","19"
"2877","dawson","174422","2024-10-11","PM8",1,8,"PM","20"
"2878","dawson","174422","2024-10-11","PM9",0,9,"PM","21"
"2879","dawson","174422","2024-10-11","PM10",1,10,"PM","22"
"2880","dawson","174422","2024-10-11","PM11",0,11,"PM","23"
"2881","dawson","174422","2024-10-12","AM12",3,12,"AM","0"
"2882","dawson","174422","2024-10-12","AM1",0,1,"AM","1"
"2883","dawson","174422","2024-10-12","AM2",0,2,"AM","2"
"2884","dawson","174422","2024-10-12","AM3",1,3,"AM","3"
"2885","dawson","174422","2024-10-12","AM4",0,4,"AM","4"
"2886","dawson","174422","2024-10-12","AM5",0,5,"AM","5"
"2887","dawson","174422","2024-10-12","AM6",0,6,"AM","6"
"2888","dawson","174422","2024-10-12","AM7",2,7,"AM","7"
"2889","dawson","174422","2024-10-12","AM8",2,8,"AM","8"
"2890","dawson","174422","2024-10-12","AM9",8,9,"AM","9"
"2891","dawson","174422","2024-10-12","AM10",4,10,"AM","10"
"2892","dawson","174422","2024-10-12","AM11",6,11,"AM","11"
"2893","dawson","174422","2024-10-12","PM12",1,12,"PM","24"
"2894","dawson","174422","2024-10-12","PM1",0,1,"PM","13"
"2895","dawson","174422","2024-10-12","PM2",1,2,"PM","14"
"2896","dawson","174422","2024-10-12","PM3",5,3,"PM","15"
"2897","dawson","174422","2024-10-12","PM4",4,4,"PM","16"
"2898","dawson","174422","2024-10-12","PM5",11,5,"PM","17"
"2899","dawson","174422","2024-10-12","PM6",6,6,"PM","18"
"2900","dawson","174422","2024-10-12","PM7",2,7,"PM","19"
"2901","dawson","174422","2024-10-12","PM8",3,8,"PM","20"
"2902","dawson","174422","2024-10-12","PM9",1,9,"PM","21"
"2903","dawson","174422","2024-10-12","PM10",0,10,"PM","22"
"2904","dawson","174422","2024-10-12","PM11",0,11,"PM","23"
"2905","dawson","174422","2024-10-13","AM12",1,12,"AM","0"
"2906","dawson","174422","2024-10-13","AM1",1,1,"AM","1"
"2907","dawson","174422","2024-10-13","AM2",0,2,"AM","2"
"2908","dawson","174422","2024-10-13","AM3",0,3,"AM","3"
"2909","dawson","174422","2024-10-13","AM4",0,4,"AM","4"
"2910","dawson","174422","2024-10-13","AM5",0,5,"AM","5"
"2911","dawson","174422","2024-10-13","AM6",0,6,"AM","6"
"2912","dawson","174422","2024-10-13","AM7",0,7,"AM","7"
"2913","dawson","174422","2024-10-13","AM8",2,8,"AM","8"
"2914","dawson","174422","2024-10-13","AM9",1,9,"AM","9"
"2915","dawson","174422","2024-10-13","AM10",3,10,"AM","10"
"2916","dawson","174422","2024-10-13","AM11",5,11,"AM","11"
"2917","dawson","174422","2024-10-13","PM12",6,12,"PM","24"
"2918","dawson","174422","2024-10-13","PM1",1,1,"PM","13"
"2919","dawson","174422","2024-10-13","PM2",5,2,"PM","14"
"2920","dawson","174422","2024-10-13","PM3",2,3,"PM","15"
"2921","dawson","174422","2024-10-13","PM4",4,4,"PM","16"
"2922","dawson","174422","2024-10-13","PM5",7,5,"PM","17"
"2923","dawson","174422","2024-10-13","PM6",4,6,"PM","18"
"2924","dawson","174422","2024-10-13","PM7",1,7,"PM","19"
"2925","dawson","174422","2024-10-13","PM8",0,8,"PM","20"
"2926","dawson","174422","2024-10-13","PM9",0,9,"PM","21"
"2927","dawson","174422","2024-10-13","PM10",0,10,"PM","22"
"2928","dawson","174422","2024-10-13","PM11",1,11,"PM","23"
"2929","dawson","174422","2024-10-15","AM12",0,12,"AM","0"
"2930","dawson","174422","2024-10-15","AM1",0,1,"AM","1"
"2931","dawson","174422","2024-10-15","AM2",0,2,"AM","2"
"2932","dawson","174422","2024-10-15","AM3",0,3,"AM","3"
"2933","dawson","174422","2024-10-15","AM4",0,4,"AM","4"
"2934","dawson","174422","2024-10-15","AM5",0,5,"AM","5"
"2935","dawson","174422","2024-10-15","AM6",0,6,"AM","6"
"2936","dawson","174422","2024-10-15","AM7",3,7,"AM","7"
"2937","dawson","174422","2024-10-15","AM8",1,8,"AM","8"
"2938","dawson","174422","2024-10-15","AM9",7,9,"AM","9"
"2939","dawson","174422","2024-10-15","AM10",0,10,"AM","10"
"2940","dawson","174422","2024-10-15","AM11",6,11,"AM","11"
"2941","dawson","174422","2024-10-15","PM12",3,12,"PM","24"
"2942","dawson","174422","2024-10-15","PM1",1,1,"PM","13"
"2943","dawson","174422","2024-10-15","PM2",3,2,"PM","14"
"2944","dawson","174422","2024-10-15","PM3",2,3,"PM","15"
"2945","dawson","174422","2024-10-15","PM4",4,4,"PM","16"
"2946","dawson","174422","2024-10-15","PM5",19,5,"PM","17"
"2947","dawson","174422","2024-10-15","PM6",10,6,"PM","18"
"2948","dawson","174422","2024-10-15","PM7",2,7,"PM","19"
"2949","dawson","174422","2024-10-15","PM8",0,8,"PM","20"
"2950","dawson","174422","2024-10-15","PM9",0,9,"PM","21"
"2951","dawson","174422","2024-10-15","PM10",1,10,"PM","22"
"2952","dawson","174422","2024-10-15","PM11",1,11,"PM","23"
"2953","dawson","174422","2024-10-16","AM12",0,12,"AM","0"
"2954","dawson","174422","2024-10-16","AM1",1,1,"AM","1"
